Index	Annotator	Subset	Genre	ID	Complex_binary	Complex_probabilistic	Start_index	End_index	Native_complex	Non_native_complex	Expression	Context	Annotation
3497	3	Train	News	3LG268AV387PKYF112V3ENITNJ4ERN	1	0.4	81	98	5	3	domestic violence	He said authorities have received previous calls from Thomas' home pertaining to domestic violence.	MW compounds
3498	3	Train	News	3909MD9T2ZISH8ASA7V9XY4AKVTFET	1	0.4	75	92	6	2	Continental Shelf	Panatag/Scarborough is within the Philippines' Exclusive Economic Zone and Continental Shelf, the DFA added.	MW named entities
3499	3	Train	News	3IKMEYR0LWWB2EQQIYR5BANQVOKK2Y	1	0.4	72	93	5	3	technical examination	The scenes of the shooting and fire are being preserved by gardai for a technical examination.	MW compounds
3500	3	Train	News	3MQKOF1EE2PP0OIN41UPV48PE9FDW2	1	0.4	72	86	6	2	balance sheets	The new rules also require banks to separate property assets from their balance sheets.	MW compounds
3501	3	Train	News	30U1YOGZGAXWT71EKWKOYF548WJDSN	1	0.4	44	60	4	4	flashpoint areas	Part of the plan includes the deployment in flashpoint areas of around 300 UN military observers.	not MWE
3502	3	Train	News	3UV0D2KX1MKAP6DZL1JWOCSJ76ZF4N	1	0.35	101	113	4	3	peace treaty	It was the worst incident since Israel set up its mission in Egypt, the first Arab country to sign a peace treaty with the Jewish state in 1979.	MW compounds
3503	3	Train	News	3AC6MFV69KJA6ZSU1KXMLTH5NFRHZ8	1	0.35	42	68	4	3	strategic partnership deal	The message was that instead of signing a strategic partnership deal with Afghanistan, he should think about taking his troops out from Afghanistan and leave it to Afghans to rebuild their country," Taliban spokesman Zabihullah Mujahid told Reuters by telephone from an undisclosed location.	not MWE but contains MWE(s)
3504	3	Train	News	3VADEH0UHCY5I444P5BJY9MTMFMSPG	1	0.35	61	76	4	3	drastic reforms	Spanish bank stocks tumbled Friday as the government readied drastic reforms to save their balance sheets, two days after nationalising the fourth-biggest bank, Bankia.	not MWE
3505	3	Train	News	3CMIQF80GNRLVI7MI5N5X9GB9MBQ6J	1	0.35	74	89	4	3	lightning visit	He then gave a speech broadcast to Americans back home, before ending his lightning visit just before 4:30 a.m.	MW compounds
3506	3	Train	News	30Z7M1Q8UYLGCGJTMONHRNXXCCI8AA	1	0.35	180	197	5	2	patents portfolio	Google Inc. (GOOG) won approval from Chinese regulators for its $12.5 billion purchase of Motorola Mobility Holdings Inc. (MMI), clearing a final hurdle for a deal that boosts its patents portfolio and steps up competition with Apple Inc. ‚ÄúWe are pleased the deal has received approval in all jurisdictions,‚Äù Motorola Mobility said in an e-mailed statement yesterday, confirming that the transaction has been approved in China.	MW compounds
3507	3	Train	News	3BS6ERDL938R693HDJHLXA9CQ7M6DU	1	0.35	223	237	2	5	combat mission	But the violence that erupted about 90 minutes after his departure was a stark reminder of the difficult task still ahead for Afghan troops as they work to secure their country after U.S. and other foreign troops end their combat mission following nearly a decade at war.	MW compounds
3508	3	Train	News	3SBX2M1TKDO7GV38ZHUQ0BWXDV5Q4Y	1	0.35	101	123	6	1	real-estate portfolios	The government has decided to appoint two independent auditors who will have the task of valuing the real-estate portfolios of the country's banks.	MW compounds
3509	3	Train	News	3B9J25CZ25EMOFV0K0PDE9NMN8MCSP	1	0.3	119	135	3	3	signing ceremony	“Neither Americans nor the Afghan people asked for this war, yet for a decade we’ve stood together,” Obama said at the signing ceremony.	MW compounds
3510	3	Train	News	3VO4XFFP15N4ZILR1FSX3NG75AY7QT	1	0.3	87	105	4	2	unsanctioned rally	Russian news agencies reported about 200 were arrested at a similar attempt to hold an unsanctioned rally in St. Petersburg and another 25 in the southern city of Rostov-on-Don.	not MWE
3511	3	Train	News	3NQUW096N69XM4T7O7IL0X8JQUZ9LI	1	0.3	13	34	5	1	maritime surveillance	Two "Chinese maritime surveillance ships" then sailed to the shoal on Tuesday, the statement said.	not MWE
3512	3	Train	News	3MJ28H2Y1E9MR2USY9LWGY7BZ3L5O4	1	0.3	32	49	5	1	regulatory filing	Motorola Mobility had said in a regulatory filing in February that it needed approval in China.	MW compounds
3513	3	Train	News	3MA5N0ATTCCXEUOXWIGCZH3FYICKWM	1	0.3	173	183	3	3	winds down	President Barack Obama made a surprise visit on Tuesday to Afghanistan, where he will sign an agreement outlining the U.S.' role in the country as the decade-long war there winds down.	verb-particle or other phrasal verb
3514	3	Train	News	36QZ6V1589EIA9C06RAD8F9SUWESUC	1	0.3	149	168	5	1	targeted operations	But it does allow the U.S. to potentially keep troops in Afghanistan through 2024 for two specific purposes: continued training of Afghan forces and targeted operations against al-Qaida.	MW compounds
3515	3	Train	News	3O2Y2UIUCQVV38226T6CVTHF4SPKFI	1	0.3	46	65	5	1	enterprise mobility	From broadband communications infrastructure, enterprise mobility and public safety solutions to mobile and wireline digital communication devices that provide compelling experiences, Motorola is leading the next wave of innovations that enable people, enterprises and governments to be more connected and more mobile.	MW compounds
3516	3	Train	News	329E6HTMSW30NWM9MY5AUKSI12KK39	1	0.3	12	33	4	2	maritime surveillance	Two Chinese maritime surveillance ships, identified as Zhonggou Haijian 75 and Zhonggou Haijian 84, later approached and positioned themselves between the Philippine warship and the Chinese fishing vessels "thus preventing the arrests of the erring Chinese fishermen", the statement said.	not MWE
3517	3	Train	News	33CLA8O0MICHQCFXWDF9W53TZKJFR6	1	0.3	17	34	4	2	multiple homicide	It was the worst multiple homicide Goodyear could recall in Brevard County since a shooting in 1987 claimed six lives, including those of two police officers.	MW compounds
3518	3	Train	News	362E9TQF2HRABD89HARI0Y2ECQXIGA	1	0.3	16	26	5	1	bond yield	Spain's 10-year bond yield was up as much as 6.04 percent after the announcement.	MW compounds
3519	3	Train	News	3J9L0X0VDFNDXY56SLPN98PZO139WB	1	0.3	70	83	3	3	mobile writer	After graduating, he returned to the new TechCrunch to as a full-time mobile writer.	MW compounds
3520	3	Train	News	3DTJ4WT8BDGYMP1SBJPG0QKSW0NEZG	1	0.3	152	172	5	1	surveillance vessels	The Philippine government said Wednesday it agreed with China to diplomatically resolve a tense standoff involving a Philippine warship and two Chinese surveillance vessels in the disputed South China Sea, the most dangerous confrontation between the sides in recent years.	not MWE
3521	3	Train	News	3WA2XVDZEMIWYFHH9ES53SRXQJN6EN	1	0.3	66	81	5	1	property bubble	Our correspondent said that the toxic assets were a result of the property bubble.	MW compounds
3522	3	Train	News	3WRBLBQ2GR9Z4IRTDK2CUU2IR9J0GR	1	0.25	53	66	4	1	regime forces	He said most of the village's residents had fled and regime forces were setting fire to houses and looting shops.	MW compounds
3523	3	Train	News	33J5JKFMK6ZMYZK4Z3P7Q64RZV9Q3D	1	0.25	44	57	4	1	fresh assault	It comes after government forces launched a fresh assault on Rastan at the weekend, despite a UN-backed nominal ceasefire that was supposed to come into effect just over a month ago.	not MWE
3524	3	Train	News	338GLSUI43CTRRFAB2FEMF8PLM2SF7	1	0.25	93	115	3	2	inadequate supervision	The following day, child welfare investigators visited the house to look into allegations of inadequate supervision of the children.	MW compounds
3525	3	Train	News	3I7KR83SNAEM2YBP376KLXV41UU9KF	1	0.25	102	116	2	3	nautical miles	Manila and Beijing contest sovereignty over the small group of islands and reefs, which lie about 124 nautical miles from the western coast of the Philippines' main island of Luzon.	MW compounds
3526	3	Train	News	3MA5N0ATTCCXEUOXWIGCZH3FYICKWM	1	0.25	164	177	4	1	combat troops	Obama will meet with Afghan President Hamid Karzai to sign a "strategic partnership" agreement that will govern the U.S.' involvement in the country until American combat troops are withdrawn by the end of 2014, according to the New York Times.	MW compounds
3527	3	Train	News	3P6ENY9P79XOB93K1G90LYEFRQAIH9	1	0.25	215	230	3	2	deficit targets	A definitive clean-up of troubled banks, as well as an accelerated 2014 budget, are among a package of reforms that could win centre-right Prime Minister Mariano Rajoy more time from the European Union to hit tough deficit targets, EU sources have told Reuters.	MW compounds
3528	3	Train	News	3JTPR5MTZSD31B9D0HT39HQ2FYB5KK	1	0.25	21	37	2	3	sovereign rights	China insists it has sovereign rights to all of the South China Sea, even waters close to the coast of other countries and hundreds of miles from its own mainland.	MW compounds
3529	3	Train	News	3UY4PIS8QRM5LZTXW7J7YJUPXDBN1P	1	0.25	5	14	3	2	SWAT team	As a SWAT team arrived, officers heard gunshots inside.	MW compounds
3530	3	Train	News	3CIS7GGG65KH0Q7I5WQ8JY5DUI8EUR	1	0.25	107	125	3	2	surveillance craft	The Philippine government says its navy tried to detain Chinese fishermen but was prevented by the Chinese surveillance craft.	not MWE
3531	3	Train	News	3FBEFUUYRK6T8205T9QJ791654P6AS	1	0.25	133	149	2	3	deployed snipers	Also Monday, the Observatory and the LCC said government troops stormed the Damascus suburb of Qaboun where they conducted raids and deployed snipers on roofs of buildings.	not MWE
3532	3	Train	News	3OREP8RUT2C0O5U3B0Z1EBY1H0DBGU	1	0.25	135	150	3	2	economic output	Rajoy said this week the banking intervention would not affect the annual public deficit, which has vowed to slash from 8.5 percent of economic output last year to 5.3 percent this year and 3.0 percent in 2013.	MW compounds
3533	3	Train	News	33Q5P9PUSPNJPRHEFSJLA2KPBOACZL	1	0.25	188	200	2	3	lead devices	The Wall Street Journal reported earlier this week that Google was looking at fleshing out the Devices section of the Google Play Store with unlocked smartphones and tablets - all of them lead devices -  from up to five major hardware manufacturers.	not MWE
3534	3	Train	News	3XD2A6FGFNVKQHOX8GFMCJMEIO7S9F	1	0.25	111	130	4	1	ballot-box stuffing	But opposition parties and international observers said the vote was marred by vote-rigging, including alleged ballot-box stuffing and false voter rolls.	MW compounds
3535	3	Train	News	3ICOHX7ENCC1K4V27PCOURH6ET40EA	1	0.25	23	42	5	0	regulatory scrutiny	That period of intense regulatory scrutiny is a routine part of the purchasing process, as every company that makes more than 400 million yuan ($63 million) in China and 10 billion yuan ($1.6 billion) globally is subject to the process.	not MWE
3536	3	Train	News	3KLL7H3EGD2TXFNK0N8J0N49059HVZ	1	0.25	268	278	1	4	stand down	Philippine Foreign Secretary Albert Del Rosario said he met with Chinese Ambassador Ma Keqing and both reaffirmed their governments' positions that the Scarborough Shoal where the ships are facing off was part of their own country's territory and neither was ready to stand down.	verb-particle or other phrasal verb
3537	3	Train	News	3N3WJQXELSRMMK883Y36QA05JBML28	1	0.25	14	36	4	1	liberalize regulations	Spain will be liberalize regulations for property rentals in an attempt to make it easier for banks to sell their portfolios of property debt.	not MWE
3538	3	Train	News	3U18MJKL1UNP823VC48RFFDG0XZNCL	1	0.25	20	32	1	4	dire reports	The LCC also posted dire reports of the military aiming mortars and heavy artillery at the Homs village of Al-Burnhanieh.	not MWE
3539	3	Train	News	368IUKXGA590V667IS8GX4Q1424P6U	1	0.25	64	85	1	4	strategic partnership	The Taliban said it was in response to Obama's visit and to the strategic partnership deal he signed with Afghan President Hamid Karzai, a pact that sets out a long-term U.S. role after most foreign combat troops leave by the end of 2014.	MW compounds
3540	3	Train	News	3MQKOF1EE2PP0OIN41UPV48PE9FDW2	1	0.25	51	68	4	1	financial reforms	The government in Spain has announced a new set of financial reforms, particularly aimed at cleaning up the country's banking system, which is saddled with bad loans.	not MWE
3541	3	Train	News	3PR3LXCWSF0SMYAW2QL9BR36W2L9XD	1	0.25	52	68	3	2	security compact	The president flew in secret to sign a long-awaited security compact with Afghanistan.	MW compounds
3542	3	Train	News	33NKDW9FFXJUKWHZEAV0DH4E3OCCXO	1	0.25	59	83	4	1	domestic violence charge	Goodyear said Jaxs Johnson had recently been arrested on a domestic violence charge.	not MWE but contains MWE(s)
3543	3	Train	News	3P7RGTLO6EE07HLUVDKKHS6O7CCKA5	1	0.2	95	113	2	2	overlapping claims	The barren islands, reefs and coral outcrops are believed to be in rich in oil and gas and the overlapping claims have long been feared as Asia's next flashpoint for armed conflict.	MW compounds
3544	3	Train	News	3WRBLBQ2GR9Z4IRTDK2CUU2IR9J0GR	1	0.2	99	112	2	2	looting shops	He said most of the village's residents had fled and regime forces were setting fire to houses and looting shops.	not MWE
3545	3	Train	News	3GL25Y6843V7TITQRZPEGD9QW1SMXP	1	0.2	50	65	0	4	economic crisis	As we emerge from a decade of conflict abroad and economic crisis at home, it's time to renew America, Obama said, speaking against a backdrop of armored vehicles and a U.S. flag.	MW compounds
3546	3	Train	News	38B7Q9C28G6F3JQ013CJBEQMZM769D	1	0.2	292	306	3	1	crisis measure	Companies must raise £28 trillion Chinese sovereign wealth fund stops buying Euro debt Surprise weakening in China import and exports Spain nationalises Bankia as euro crisis escalates Germany warns Greece 'no bailout agreement, no aid' Bankia, in which the state is taking a 45pc stake as a crisis measure to save    it from crippling bad loans, had €37.5bn in exposure to the property sector    at the end of 2011.	MW compounds
3547	3	Train	News	3NI0WFPPI9HX7P2N17TQI3PTXVG06P	1	0.2	57	76	3	1	suspicion of murder	A 22-year-old from Liverpool was arrested in the city on suspicion of murder on Saturday and he remains in custody.	not MWE
3548	3	Train	News	3NQUW096N69XM4T7O7IL0X8JQUZ9LI	1	0.2	89	107	1	3	territorial claims	The incident is the latest flare-up in tensions between the two countries over competing territorial claims to parts of the South China Sea, which is believed to sit atop vast oil and gas deposits.	MW compounds
3549	3	Train	News	3GL25Y6843V7TITQRZPEGD9QX2GMXG	1	0.2	71	85	1	3	nautical miles	It said Panatag Shoal is an integral part of Philippine territory, 124 nautical miles from the nearest base-point in Zambales.	MW compounds
3550	3	Train	News	3GKAWYFRAPUZGFLMSFGU3A0TLCCDP7	1	0.2	147	169	3	1	real estate portfolios	The cabinet is also expected to announce demands for the banks to set aside a further 35 billion euros ($45 billion) to cover sound loans in their real estate portfolios.	MW compounds
3551	3	Train	News	3SCKNODZ0XHJWL8ZLN0GZTL20ZB7N6	1	0.2	57	84	3	1	pending patent applications	The deal is said to give Google 17,000 patents and 6,800 pending patent applications owned by Motorola.	MW compounds
3552	3	Train	News	3UV0D2KX1MKAP6DZL1JWOCSJ76ZF4N	1	0.2	66	82	3	1	complete secrecy	The ambassador's arrival had not been announced and he flew in in complete secrecy, the official said.	not MWE
3553	3	Train	News	3MJ28H2Y1E9MR2USY9LWGY7BZ3L5O4	1	0.2	47	66	2	2	suspicion of murder	A 21-year-old man was arrested on April 30, on suspicion of murder and was released on bail until May 29 pending further enquiries.	not MWE
3554	3	Train	News	39HYCOOPKOMTVCO90ZO2M66YG71DMB	1	0.2	152	165	3	1	looting shops	The attack on Rastan came after Syrian forces killed at least five people when they raided a Sunni farming village in Hama province, torching homes and looting shops in what appeared to be a sign of worsening relations among the country's religious groups.	not MWE
3555	3	Train	News	3SCKNODZ0XHJWL8ZLN0GZTL20ZBN7M	1	0.2	7	25	3	1	security operation	A huge security operation has covered Moscow in a show of force following protests over scandal-marred elections that saw Prime Minister Vladimir Putin's party struggle to keep a majority.	MW compounds
